"Scaffold_ID_Smans" "Window_start_Smans" "Window_stop_Smans" "ERR562990_Depth_Smans" "ERR562989_Depth_Smans" "log2_FMcoverage_Smans" "flag_Smans"
"SM_V7_ZW" 10900001 10910000 16.8057 30.2692 -0.848899910149712 "Z"
"SM_V7_ZW" 10910001 10920000 17.3611 26.1102 -0.588755148614129 "Z"
"SM_V7_ZW" 10920001 10930000 17.5862 29.1029 -0.726719138621598 "Z"
"SM_V7_ZW" 10930001 10940000 17.1519 28.4498 -0.730050110878832 "Z"
"SM_V7_ZW" 10940001 10950000 19.9723 29.4325 -0.559409607786309 "Z"
"SM_V7_ZW" 10950001 10960000 16.5639 27.6572 -0.73961270824268 "Z"
"SM_V7_ZW" 10960001 10970000 20.8674 27.2904 -0.387142683303312 "Z"
"SM_V7_ZW" 10970001 10980000 17.9035 28.6804 -0.679823494045761 "Z"
"SM_V7_ZW" 10980001 10990000 16.8841 29.1013 -0.78541832285823 "Z"
"SM_V7_ZW" 10990001 11000000 17.8789 32.7546 -0.873439553117831 "Z"
"SM_V7_ZW" 11000001 11010000 15.1558 30.46 -1.00704593493087 "Z"
"SM_V7_ZW" 11010001 11020000 20.7638 25.214 -0.280154511757651 "PAR"
"SM_V7_ZW" 11020001 11030000 15.2157 28.5508 -0.907970464074375 "Z"
"SM_V7_ZW" 11030001 11040000 14.8113 25.6586 -0.792744182662433 "Z"
"SM_V7_ZW" 11040001 11050000 16.7717 25.6916 -0.615267810347299 "Z"
"SM_V7_ZW" 11050001 11060000 15.4982 28.2031 -0.863753081051595 "Z"
"SM_V7_ZW" 11060001 11070000 13.0843 24.3964 -0.898831532064768 "Z"
"SM_V7_ZW" 11070001 11080000 17.1664 27.6839 -0.689459677945915 "Z"
"SM_V7_ZW" 11080001 11090000 17.2946 29.2026 -0.755775175963399 "Z"
"SM_V7_ZW" 11090001 11100000 15.16 27.8406 -0.876920549908129 "Z"
"SM_V7_ZW" 11100001 11110000 14.6233 29.1948 -0.997442510867689 "Z"
"SM_V7_ZW" 11110001 11120000 16.6102 26.8979 -0.695424097036088 "Z"
"SM_V7_ZW" 11120001 11130000 15.6343 29.7229 -0.926860257006265 "Z"
"SM_V7_ZW" 11130001 11140000 15.6055 28.9824 -0.893122485871552 "Z"
"SM_V7_ZW" 11140001 11150000 20.2211 25.8432 -0.353923240895086 "Z"
"SM_V7_ZW" 11150001 11160000 17.9624 25.0116 -0.477617225176037 "Z"
"SM_V7_ZW" 11160001 11170000 17.6029 25.3984 -0.528924489630624 "Z"
"SM_V7_ZW" 11170001 11180000 17.2262 28.6781 -0.735344958357198 "Z"
"SM_V7_ZW" 11180001 11190000 16.5594 28.7212 -0.794465627307943 "Z"
"SM_V7_ZW" 11190001 11200000 15.3138 25.3567 -0.727534680081988 "Z"
"SM_V7_ZW" 11200001 11210000 19.188 26.1553 -0.44689897309968 "Z"
"SM_V7_ZW" 11210001 11220000 16.1974 27.7934 -0.778980081072486 "Z"
"SM_V7_ZW" 11220001 11230000 15.6203 26.5977 -0.767879334199677 "Z"
"SM_V7_ZW" 11230001 11240000 15.7923 30.4133 -0.945481063251769 "Z"
"SM_V7_ZW" 11240001 11250000 16.1027 26.3938 -0.71289646434633 "Z"
"SM_V7_ZW" 11250001 11260000 16.2083 26.7126 -0.720787621306181 "Z"
"SM_V7_ZW" 11260001 11270000 16.2007 25.1996 -0.637344683184438 "Z"
"SM_V7_ZW" 11270001 11280000 15.2538 28.6949 -0.911625657591332 "Z"
"SM_V7_ZW" 11280001 11290000 17.5039 24.8409 -0.505041043039114 "Z"
"SM_V7_ZW" 11290001 11300000 18.8838 27.741 -0.554870686051765 "Z"
"SM_V7_ZW" 11300001 11310000 17.4954 26.5775 -0.603229755056105 "Z"
"SM_V7_ZW" 11310001 11320000 16.0712 25.7648 -0.680923737776026 "Z"
"SM_V7_ZW" 11320001 11330000 15.0865 26.2151 -0.797139903226513 "Z"
"SM_V7_ZW" 11330001 11340000 16.9425 27.5007 -0.698821569864262 "Z"
"SM_V7_ZW" 11340001 11350000 14.2739 25.9185 -0.860602656102033 "Z"
"SM_V7_ZW" 11350001 11360000 17.4445 30.6515 -0.813185430041123 "Z"
"SM_V7_ZW" 11360001 11370000 15.7589 29.3198 -0.895708426847728 "Z"
"SM_V7_ZW" 11370001 11380000 16.6474 28.615 -0.781474732894142 "Z"
"SM_V7_ZW" 11380001 11390000 15.9603 30.0448 -0.912627548644989 "Z"
"SM_V7_ZW" 11390001 11400000 18.3261 26.5158 -0.532952479414569 "Z"
"SM_V7_ZW" 11400001 11410000 17.1372 28.443 -0.730942229224525 "Z"
"SM_V7_ZW" 11410001 11420000 15.9981 24.7067 -0.627001752170627 "Z"
"SM_V7_ZW" 11420001 11430000 15.8279 23.3533 -0.56115657262344 "Z"
"SM_V7_ZW" 11430001 11440000 12.8616 25.5136 -0.988196352333267 "Z"
"SM_V7_ZW" 11440001 11450000 14.9325 26.5619 -0.830902626055031 "Z"
"SM_V7_ZW" 11450001 11460000 14.9476 25.1754 -0.752100838098076 "Z"
"SM_V7_ZW" 11460001 11470000 14.6013 30.3728 -1.05668309090747 "Z"
"SM_V7_ZW" 11470001 11480000 17.3412 28.0975 -0.696238035492378 "Z"
"SM_V7_ZW" 11480001 11490000 14.2935 26.1931 -0.87382758787232 "Z"
"SM_V7_ZW" 11490001 11500000 16.3436 28.3758 -0.795935266429613 "Z"
"SM_V7_ZW" 11500001 11510000 15.8874 29.4199 -0.888909298285301 "Z"
"SM_V7_ZW" 11510001 11520000 16.2269 27.297 -0.750354991926323 "Z"
"SM_V7_ZW" 11520001 11530000 16.0792 29.0537 -0.853526274245887 "Z"
"SM_V7_ZW" 11530001 11540000 17.5559 27.2625 -0.634961907254338 "Z"
"SM_V7_ZW" 11540001 11550000 18.1555 22.9111 -0.335640064182399 "Z"
"SM_V7_ZW" 11550001 11560000 20.9248 30.8435 -0.559752652435011 "Z"
"SM_V7_ZW" 11560001 11570000 14.4057 24.5311 -0.767972161829096 "Z"
"SM_V7_ZW" 11570001 11580000 14.5543 27.6179 -0.924158171010304 "Z"
"SM_V7_ZW" 11580001 11590000 15.8908 27.004 -0.764981367074644 "Z"
"SM_V7_ZW" 11590001 11600000 16.8072 25.7487 -0.615420196943652 "Z"
"SM_V7_ZW" 11600001 11610000 16.1884 27.2573 -0.751682259387821 "Z"
"SM_V7_ZW" 11610001 11620000 15.3559 25.3363 -0.722412784851499 "Z"
"SM_V7_ZW" 11620001 11630000 17.0133 27.5701 -0.696441498400442 "Z"
"SM_V7_ZW" 11630001 11640000 17.8362 25.9636 -0.541682153022191 "Z"
"SM_V7_ZW" 11640001 11650000 17.0645 26.635 -0.642325137665818 "Z"
"SM_V7_ZW" 11650001 11660000 16.7958 26.9455 -0.681943843435769 "Z"
"SM_V7_ZW" 11660001 11670000 15.9563 28.03 -0.812845590961576 "Z"
"SM_V7_ZW" 11670001 11680000 15.746 30.3909 -0.948654016311012 "Z"
"SM_V7_ZW" 11680001 11690000 15.4321 27.7164 -0.844805485122261 "Z"
"SM_V7_ZW" 11690001 11700000 13.6736 23.7073 -0.793938237877751 "Z"
"SM_V7_ZW" 11700001 11710000 17.3171 26.4407 -0.610563021699576 "Z"
"SM_V7_ZW" 11710001 11720000 24.2203 30.399 -0.327807131012245 "PAR"
"SM_V7_ZW" 11720001 11730000 9.7295 10.8897 -0.162526638064032 "PAR"
"SM_V7_ZW" 11730001 11740000 0 0 NA "Ambiguous"
"SM_V7_ZW" 11740001 11750000 0 0 NA "Ambiguous"
"SM_V7_ZW" 11750001 11760000 7.6055 10.0633 -0.403988475714776 "Z"
"SM_V7_ZW" 11760001 11770000 22.4662 31.8354 -0.502875767848591 "Z"
"SM_V7_ZW" 11770001 11780000 16.0284 27.3772 -0.772344483869872 "Z"
"SM_V7_ZW" 11780001 11790000 15.7307 27.3001 -0.795323365102474 "Z"
"SM_V7_ZW" 11790001 11800000 13.807 24.9756 -0.855119453645088 "Z"
"SM_V7_ZW" 11800001 11810000 39.1352 64.4462 -0.719628476380639 "Z"
"SM_V7_ZW" 11810001 11820000 0 0 NA "Ambiguous"
"SM_V7_ZW" 11820001 11830000 0.2132 0.2165 -0.0221595868549114 "PAR"
"SM_V7_ZW" 11830001 11840000 39.9554 67.2415 -0.750961410507392 "Z"
"SM_V7_ZW" 11840001 11850000 61.6557 104.69 -0.763817461027849 "Z"
"SM_V7_ZW" 11850001 11860000 60.7203 103.076 -0.763457633926052 "Z"
"SM_V7_ZW" 11860001 11870000 31.7187 51.7312 -0.705701014901252 "Z"
"SM_V7_ZW" 11870001 11880000 18.897 30.5167 -0.69144174409832 "Z"
"SM_V7_ZW" 11880001 11890000 18.2473 25.1647 -0.463718390515943 "Z"
"SM_V7_ZW" 11890001 11900000 16.941 27.3626 -0.691686284770008 "Z"
"SM_V7_ZW" 11900001 11910000 13.3521 24.5877 -0.880870122788682 "Z"
"SM_V7_ZW" 11910001 11920000 16.8728 24.829 -0.557326752228088 "Z"
"SM_V7_ZW" 11920001 11930000 16.0228 26.7783 -0.740938093022723 "Z"
"SM_V7_ZW" 11930001 11940000 14.2888 26.0834 -0.868247177410607 "Z"
"SM_V7_ZW" 11940001 11950000 17.0211 27.2679 -0.679879322176191 "Z"
"SM_V7_ZW" 11950001 11960000 16.7641 26.5481 -0.663233581154903 "Z"
"SM_V7_ZW" 11960001 11970000 16.6708 26.9299 -0.691885534447702 "Z"
"SM_V7_ZW" 11970001 11980000 15.7709 27.5278 -0.80362432255102 "Z"
"SM_V7_ZW" 11980001 11990000 20.6468 28.5463 -0.467385565249541 "Z"
"SM_V7_ZW" 11990001 12000000 18.2414 26.9774 -0.564534853987853 "Z"
"SM_V7_ZW" 12000001 12010000 15.8349 27.5799 -0.800509469357711 "Z"
"SM_V7_ZW" 12010001 12020000 12.7632 14.8685 -0.220269021136904 "PAR"
"SM_V7_ZW" 12020001 12030000 0 0 NA "Ambiguous"
"SM_V7_ZW" 12030001 12040000 0 0 NA "Ambiguous"
"SM_V7_ZW" 12040001 12050000 5.7134 9.6362 -0.754114799356604 "Z"
"SM_V7_ZW" 12050001 12060000 9.468 14.7801 -0.642524419396059 "Z"
"SM_V7_ZW" 12060001 12070000 9.5207 14.0811 -0.564620484859012 "Z"
"SM_V7_ZW" 12070001 12080000 12.7828 22.8159 -0.835835678623291 "Z"
"SM_V7_ZW" 12080001 12090000 14.6996 23.6909 -0.688556109031243 "Z"
"SM_V7_ZW" 12090001 12100000 17.7995 25.8183 -0.536557294369768 "Z"
"SM_V7_ZW" 12100001 12110000 17.7832 28.869 -0.69900618113516 "Z"
"SM_V7_ZW" 12110001 12120000 16.2428 26.1417 -0.686552611325496 "Z"
"SM_V7_ZW" 12120001 12130000 13.9804 24.1935 -0.791213855765154 "Z"
"SM_V7_ZW" 12130001 12140000 17.1487 30.9201 -0.850445771705888 "Z"
"SM_V7_ZW" 12140001 12150000 17.7475 22.176 -0.321383348766032 "PAR"
"SM_V7_ZW" 12150001 12160000 15.7195 28.6313 -0.865037847562427 "Z"
"SM_V7_ZW" 12160001 12170000 17.5103 29.7424 -0.764317265959239 "Z"
"SM_V7_ZW" 12170001 12180000 13.9814 24.7934 -0.826447297100883 "Z"
"SM_V7_ZW" 12180001 12190000 17.6697 30.2683 -0.776530103674666 "Z"
"SM_V7_ZW" 12190001 12200000 16.5878 27.402 -0.724158637740669 "Z"
"SM_V7_ZW" 12200001 12210000 13.2878 27.1585 -1.03130153582573 "Z"
"SM_V7_ZW" 12210001 12220000 16.2734 27.3333 -0.748143944976137 "Z"
"SM_V7_ZW" 12220001 12230000 15.9579 29.5027 -0.886576180931512 "Z"
"SM_V7_ZW" 12230001 12240000 13.6085 26.3423 -0.952873261526501 "Z"
"SM_V7_ZW" 12240001 12250000 14.8071 25.7169 -0.796427632327122 "Z"
"SM_V7_ZW" 12250001 12260000 16.5391 26.2096 -0.664214605798667 "Z"
"SM_V7_ZW" 12260001 12270000 16.0684 28.5924 -0.831405441762157 "Z"
"SM_V7_ZW" 12270001 12280000 16.7416 28.2161 -0.753081180608603 "Z"
"SM_V7_ZW" 12280001 12290000 16.7781 26.6699 -0.668633065330927 "Z"
"SM_V7_ZW" 12290001 12300000 15.6883 24.3227 -0.632614358628218 "Z"
"SM_V7_ZW" 12300001 12310000 16.2508 27.8668 -0.778036603036103 "Z"
"SM_V7_ZW" 12310001 12320000 17.4587 29.7304 -0.767992735932828 "Z"
"SM_V7_ZW" 12320001 12330000 16.8178 25.953 -0.625912320953725 "Z"
"SM_V7_ZW" 12330001 12340000 15.7905 26.206 -0.730840307820066 "Z"
"SM_V7_ZW" 12340001 12350000 14.7275 25.5253 -0.793415364261946 "Z"
"SM_V7_ZW" 12350001 12360000 18.5089 30.5193 -0.721502715320073 "Z"
"SM_V7_ZW" 12360001 12370000 19.7287 26.5948 -0.430848293083778 "Z"
"SM_V7_ZW" 12370001 12380000 13.9895 27.0131 -0.949314811854419 "Z"
"SM_V7_ZW" 12380001 12390000 11.7236 22.2039 -0.92139745038081 "Z"
"SM_V7_ZW" 12390001 12400000 15.1094 25.4761 -0.75369806835002 "Z"
"SM_V7_ZW" 12400001 12410000 17.6291 26.131 -0.567803511673823 "Z"
"SM_V7_ZW" 12410001 12420000 23.7391 30.8146 -0.376348823440858 "Z"
"SM_V7_ZW" 12420001 12430000 17.466 26.6151 -0.607695741567576 "Z"
"SM_V7_ZW" 12430001 12440000 16.2537 27.7045 -0.769352158767061 "Z"
"SM_V7_ZW" 12440001 12450000 16.0809 28.0766 -0.804020087655012 "Z"
"SM_V7_ZW" 12450001 12460000 14.7253 27.3307 -0.892225384437761 "Z"
"SM_V7_ZW" 12460001 12470000 16.2538 29.0589 -0.838203044620337 "Z"
"SM_V7_ZW" 12470001 12480000 15.9722 29.125 -0.866695007494134 "Z"
"SM_V7_ZW" 12480001 12490000 11.2367 27.9592 -1.31510467497587 "Z"
"SM_V7_ZW" 12490001 12500000 15.4121 26.9407 -0.805723884886146 "Z"
"SM_V7_ZW" 12500001 12510000 16.0066 26.6509 -0.735517359461333 "Z"
"SM_V7_ZW" 12510001 12520000 17.6069 28.1324 -0.676091715442817 "Z"
"SM_V7_ZW" 12520001 12530000 15.364 29.9502 -0.963011768023924 "Z"
"SM_V7_ZW" 12530001 12540000 14.0833 23.7856 -0.756102992234772 "Z"
"SM_V7_ZW" 12540001 12550000 15.6568 25.5711 -0.707724843857793 "Z"
"SM_V7_ZW" 12550001 12560000 14.5537 27.431 -0.914421239346322 "Z"
"SM_V7_ZW" 12560001 12570000 14.5123 27.7838 -0.936967745865587 "Z"
"SM_V7_ZW" 12570001 12580000 13.8466 25.3772 -0.874001128432768 "Z"
"SM_V7_ZW" 12580001 12590000 15.6265 25.6232 -0.713455978677802 "Z"
"SM_V7_ZW" 12590001 12600000 14.5537 25.0803 -0.785168627755936 "Z"
"SM_V7_ZW" 12600001 12610000 12.9712 24.6899 -0.928609039937013 "Z"
"SM_V7_ZW" 12610001 12620000 15.8403 25.0306 -0.660093214864423 "Z"
"SM_V7_ZW" 12620001 12630000 15.2347 24.7763 -0.701599665965416 "Z"
"SM_V7_ZW" 12630001 12640000 15.3996 25.9144 -0.750861113339029 "Z"
"SM_V7_ZW" 12640001 12650000 16.9358 25.5486 -0.593168099878622 "Z"
"SM_V7_ZW" 12650001 12660000 14.2414 25.5224 -0.841673022045029 "Z"
"SM_V7_ZW" 12660001 12670000 16.7647 26.9534 -0.685040604556055 "Z"
"SM_V7_ZW" 12670001 12680000 15.287 23.7108 -0.633239027492197 "Z"
"SM_V7_ZW" 12680001 12690000 14.915 28.0566 -0.911576210887691 "Z"
"SM_V7_ZW" 12690001 12700000 14.808 26.2893 -0.828098927790272 "Z"
"SM_V7_ZW" 12700001 12710000 15.5042 27.5643 -0.830141878050084 "Z"
"SM_V7_ZW" 12710001 12720000 16.1816 24.8279 -0.617607975019202 "Z"
"SM_V7_ZW" 12720001 12730000 15.7802 28.6352 -0.859674189529266 "Z"
"SM_V7_ZW" 12730001 12740000 14.6857 26.384 -0.845251269926996 "Z"
"SM_V7_ZW" 12740001 12750000 15.9345 24.9503 -0.646903412209026 "Z"
"SM_V7_ZW" 12750001 12760000 14.9304 24.6462 -0.723112408966886 "Z"
"SM_V7_ZW" 12760001 12770000 17.1923 29.8478 -0.795862035635228 "Z"
"SM_V7_ZW" 12770001 12780000 17.7855 26.3717 -0.568289041560465 "Z"
"SM_V7_ZW" 12780001 12790000 17.3567 27.9083 -0.685201570386373 "Z"
"SM_V7_ZW" 12790001 12800000 18.4923 26.6366 -0.526485270240308 "Z"
"SM_V7_ZW" 12800001 12810000 17.739 27.9443 -0.655629353249641 "Z"
"SM_V7_ZW" 12810001 12820000 14.3478 26.7137 -0.896750271097096 "Z"
"SM_V7_ZW" 12820001 12830000 15.2263 27.9407 -0.875802756467628 "Z"
"SM_V7_ZW" 12830001 12840000 15.2769 29.4196 -0.945425810985819 "Z"
"SM_V7_ZW" 12840001 12850000 15.7821 24.2113 -0.617391359178343 "Z"
"SM_V7_ZW" 12850001 12860000 16.5788 25.5054 -0.621463140587977 "Z"
"SM_V7_ZW" 12860001 12870000 15.8223 26.5054 -0.744326981235604 "Z"
"SM_V7_ZW" 12870001 12880000 18.2716 27.173 -0.572570880410616 "Z"
"SM_V7_ZW" 12880001 12890000 15.1605 28.4012 -0.905634552372898 "Z"
"SM_V7_ZW" 12890001 12900000 16.8994 26.4603 -0.646857392954566 "Z"
"SM_V7_ZW" 12900001 12910000 16.0663 25.5548 -0.669556579608886 "Z"
"SM_V7_ZW" 12910001 12920000 20.1293 25.5797 -0.345702341165186 "Z"
"SM_V7_ZW" 12920001 12930000 18.5809 29.5539 -0.669528141295499 "Z"
"SM_V7_ZW" 12930001 12940000 21.5509 24.4685 -0.18317754232786 "PAR"
"SM_V7_ZW" 12940001 12950000 16.1311 22.7544 -0.496300724027606 "Z"
"SM_V7_ZW" 12950001 12960000 14.6857 26.0538 -0.82708177391082 "Z"
"SM_V7_ZW" 12960001 12970000 16.892 27.1909 -0.686783752110014 "Z"
"SM_V7_ZW" 12970001 12980000 15.2589 26.8695 -0.816318511900049 "Z"
"SM_V7_ZW" 12980001 12990000 17.5387 27.914 -0.67044705688529 "Z"
"SM_V7_ZW" 12990001 13000000 14.8031 27.3665 -0.886511604714871 "Z"
"SM_V7_ZW" 13000001 13010000 14.1142 25.2552 -0.839433108329119 "Z"
"SM_V7_ZW" 13010001 13020000 14.8376 24.5745 -0.727904310229992 "Z"
"SM_V7_ZW" 13020001 13030000 18.4178 26.6845 -0.534901236840842 "Z"
"SM_V7_ZW" 13030001 13040000 16.0454 26.8917 -0.745001204877703 "Z"
"SM_V7_ZW" 13040001 13050000 15.7996 27.381 -0.79328710318333 "Z"
"SM_V7_ZW" 13050001 13060000 18.3981 25.4537 -0.468318599893491 "Z"
"SM_V7_ZW" 13060001 13070000 15.7378 27.1929 -0.788996137064713 "Z"
"SM_V7_ZW" 13070001 13080000 18.2751 27.4141 -0.585038810471772 "Z"
"SM_V7_ZW" 13080001 13090000 17.1669 24.2949 -0.501023953315898 "Z"
"SM_V7_ZW" 13090001 13100000 17.703 28.9255 -0.708348033494505 "Z"
"SM_V7_ZW" 13100001 13110000 18.8527 28.609 -0.601697915859013 "Z"
"SM_V7_ZW" 13110001 13120000 16.0617 27.9883 -0.801199262311736 "Z"
"SM_V7_ZW" 13120001 13130000 15.4022 24.1026 -0.646052346016774 "Z"
"SM_V7_ZW" 13130001 13140000 16.886 28.5918 -0.759773828635127 "Z"
"SM_V7_ZW" 13140001 13150000 18.3476 28.7196 -0.646444295406926 "Z"
"SM_V7_ZW" 13150001 13160000 19.6241 27.3555 -0.479204434663165 "Z"
"SM_V7_ZW" 13160001 13170000 18.0389 25.8862 -0.5210718316953 "Z"
"SM_V7_ZW" 13170001 13180000 17.0702 28.8639 -0.757786283898999 "Z"
"SM_V7_ZW" 13180001 13190000 16.3694 29.7923 -0.863938063023241 "Z"
"SM_V7_ZW" 13190001 13200000 17.8471 26.4482 -0.567479871590908 "Z"
"SM_V7_ZW" 13200001 13210000 18.2732 26.7325 -0.548865462842261 "Z"
"SM_V7_ZW" 13210001 13220000 15.3388 29.7555 -0.955970739572947 "Z"
"SM_V7_ZW" 13220001 13230000 15.704 28.5896 -0.864358357300512 "Z"
"SM_V7_ZW" 13230001 13240000 15.2464 23.3684 -0.616090326455218 "Z"
"SM_V7_ZW" 13240001 13250000 15.2377 25.3054 -0.731800122233941 "Z"
"SM_V7_ZW" 13250001 13260000 12.1927 25.1999 -1.04740037126712 "Z"
"SM_V7_ZW" 13260001 13270000 17.7446 28.8932 -0.703349941692768 "Z"
"SM_V7_ZW" 13270001 13280000 15.7928 30.2318 -0.936799901609179 "Z"
"SM_V7_ZW" 13280001 13290000 16.1555 29.583 -0.872742961403771 "Z"
"SM_V7_ZW" 13290001 13300000 17.4195 26.9665 -0.630465071188359 "Z"
"SM_V7_ZW" 13300001 13310000 19.2073 28.7708 -0.582950605796845 "Z"
"SM_V7_ZW" 13310001 13320000 21.9824 26.4741 -0.26823273411807 "PAR"
"SM_V7_ZW" 13320001 13330000 18.7992 27.2459 -0.535367878196995 "Z"
"SM_V7_ZW" 13330001 13340000 17.1268 26.9815 -0.655714934152374 "Z"
"SM_V7_ZW" 13340001 13350000 17.3231 27.5745 -0.670637600056407 "Z"
"SM_V7_ZW" 13350001 13360000 2.3018 3.654 -0.666714148689515 "Z"
"SM_V7_ZW" 13360001 13370000 0 0 NA "Ambiguous"
"SM_V7_ZW" 13370001 13380000 16.1413 17.8405 -0.14439927283068 "PAR"
"SM_V7_ZW" 13380001 13390000 17.4863 27.685 -0.662879466248162 "Z"
"SM_V7_ZW" 13390001 13400000 16.7561 22.6397 -0.434168441747461 "Z"
"SM_V7_ZW" 13400001 13410000 17.6563 23.9773 -0.441486163131613 "Z"
"SM_V7_ZW" 13410001 13420000 17.6113 25.7851 -0.550036233192981 "Z"
"SM_V7_ZW" 13420001 13430000 17.0939 26.0823 -0.609589507803774 "Z"
"SM_V7_ZW" 13430001 13440000 16.0666 29.0822 -0.856071750435693 "Z"
"SM_V7_ZW" 13440001 13450000 16.4245 27.1563 -0.725437475988177 "Z"
"SM_V7_ZW" 13450001 13460000 16.7234 26.2958 -0.652964200159741 "Z"
"SM_V7_ZW" 13460001 13470000 15.3858 27.3416 -0.829498210334558 "Z"
"SM_V7_ZW" 13470001 13480000 16.4031 29.8863 -0.865515805130436 "Z"
"SM_V7_ZW" 13480001 13490000 21.305 25.6449 -0.267479894149445 "PAR"
"SM_V7_ZW" 13490001 13500000 17.9834 25.6783 -0.513883886536754 "Z"
"SM_V7_ZW" 13500001 13510000 17.2405 29.1474 -0.757565582873877 "Z"
"SM_V7_ZW" 13510001 13520000 15.9036 26.6465 -0.744592671927283 "Z"
"SM_V7_ZW" 13520001 13530000 16.3136 28.175 -0.788340426812106 "Z"
"SM_V7_ZW" 13530001 13540000 14.1799 24.9801 -0.816931893947266 "Z"
"SM_V7_ZW" 13540001 13550000 13.5284 25.3557 -0.90631888145797 "Z"
"SM_V7_ZW" 13550001 13560000 16.5436 29.1065 -0.815068159682595 "Z"
"SM_V7_ZW" 13560001 13570000 14.9553 27.3928 -0.873139890131519 "Z"
"SM_V7_ZW" 13570001 13580000 16.9651 29.7777 -0.811662391916486 "Z"
"SM_V7_ZW" 13580001 13590000 16.8763 31.3266 -0.892389557963449 "Z"
"SM_V7_ZW" 13590001 13600000 14.495 24.5516 -0.760261713008225 "Z"
"SM_V7_ZW" 13600001 13610000 16.96 30.7803 -0.859871123051661 "Z"
"SM_V7_ZW" 13610001 13620000 16.499 29.3531 -0.83113428958567 "Z"
"SM_V7_ZW" 13620001 13630000 15.5061 26.6256 -0.77997816229701 "Z"
"SM_V7_ZW" 13630001 13640000 14.2116 25.6115 -0.849722762138151 "Z"
"SM_V7_ZW" 13640001 13650000 17.0836 28.3804 -0.732282899384453 "Z"
"SM_V7_ZW" 13650001 13660000 14.6869 25.1869 -0.778143651455641 "Z"
"SM_V7_ZW" 13660001 13670000 13.1586 23.7842 -0.853997497237651 "Z"
"SM_V7_ZW" 13670001 13680000 15.3882 27.2363 -0.823706243724342 "Z"
"SM_V7_ZW" 13680001 13690000 14.8341 26.604 -0.842725776347521 "Z"
"SM_V7_ZW" 13690001 13700000 18.807 27.3139 -0.538365587611526 "Z"
"SM_V7_ZW" 13700001 13710000 17.5215 28.7583 -0.71485210767064 "Z"
"SM_V7_ZW" 13710001 13720000 16.3402 29.7861 -0.866213596938996 "Z"
"SM_V7_ZW" 13720001 13730000 16.6439 25.1721 -0.596832053849103 "Z"
"SM_V7_ZW" 13730001 13740000 17.1034 25.2606 -0.562605758766148 "Z"
"SM_V7_ZW" 13740001 13750000 15.6528 26.5462 -0.762084606792516 "Z"
"SM_V7_ZW" 13750001 13760000 16.2431 26.9418 -0.730019243921168 "Z"
"SM_V7_ZW" 13760001 13770000 16.2779 32.7598 -1.00901195871561 "Z"
"SM_V7_ZW" 13770001 13780000 14.059 31.1689 -1.14861325998948 "Z"
"SM_V7_ZW" 13780001 13790000 17.0359 32.0771 -0.912965551237114 "Z"
"SM_V7_ZW" 13790001 13800000 16.1872 28.859 -0.834167854183828 "Z"
"SM_V7_ZW" 13800001 13810000 17.4019 29.9959 -0.785520485785576 "Z"
"SM_V7_ZW" 13810001 13820000 16.2241 29.271 -0.851333584332491 "Z"
"SM_V7_ZW" 13820001 13830000 14.9249 28.367 -0.926492318869412 "Z"
"SM_V7_ZW" 13830001 13840000 16.207 26.2618 -0.696348737616876 "Z"
"SM_V7_ZW" 13840001 13850000 12.7378 28.4593 -1.15978405194083 "Z"
"SM_V7_ZW" 13850001 13860000 13.7732 29.0845 -1.07838671524977 "Z"
"SM_V7_ZW" 13860001 13870000 15.6329 27.8005 -0.830525398417495 "Z"
"SM_V7_ZW" 13870001 13880000 15.3146 28.009 -0.870982790196112 "Z"
"SM_V7_ZW" 13880001 13890000 17.065 30.183 -0.822695793350394 "Z"
"SM_V7_ZW" 13890001 13900000 15.1916 26.7213 -0.814716372657225 "Z"
"SM_V7_ZW" 13900001 13910000 14.9297 27.0786 -0.858967975571632 "Z"
"SM_V7_ZW" 13910001 13920000 13.9162 27.8483 -1.00082394265064 "Z"
"SM_V7_ZW" 13920001 13930000 13.3578 24.7473 -0.88958871298665 "Z"
"SM_V7_ZW" 13930001 13940000 16.9179 29.0624 -0.780603347537474 "Z"
"SM_V7_ZW" 13940001 13950000 14.949 26.8303 -0.843814206166697 "Z"
"SM_V7_ZW" 13950001 13960000 14.1343 28.2437 -0.99872866229678 "Z"
"SM_V7_ZW" 13960001 13970000 12.6546 24.545 -0.95576726076755 "Z"
"SM_V7_ZW" 13970001 13980000 16.4339 29.3488 -0.836626623172362 "Z"
"SM_V7_ZW" 13980001 13990000 16.4218 29.7465 -0.857107659449824 "Z"
"SM_V7_ZW" 13990001 14000000 16.6206 29.7597 -0.84038751905424 "Z"
"SM_V7_ZW" 14000001 14010000 14.8121 26.8446 -0.857855713440204 "Z"
"SM_V7_ZW" 14010001 14020000 15.7769 25.9596 -0.718454395327389 "Z"
"SM_V7_ZW" 14020001 14030000 15.2953 25.2148 -0.721182378096439 "Z"
"SM_V7_ZW" 14030001 14040000 17.1174 27.8646 -0.702969859269829 "Z"
"SM_V7_ZW" 14040001 14050000 17.3958 27.1879 -0.644225694245998 "Z"
"SM_V7_ZW" 14050001 14060000 14.6854 26.2225 -0.836422673503093 "Z"
"SM_V7_ZW" 14060001 14070000 18.8669 24.8898 -0.399697242960906 "Z"
"SM_V7_ZW" 14070001 14080000 18.2768 29.848 -0.707620767533213 "Z"
